version,date,time,candidate,region,sort,pct_transmitted,start_transmitted,count,increment,count_leni,count_bbm,inc_leni,inc_bbm
9.3,5/10/16,1:44:00 AM,Leni,REGION III,3,0.9589,0.8355,1279918,146149,1279918,0,146149,0
9.3,5/10/16,1:44:00 AM,Leni,REGION IV-A,4,0.9111,0.7476,1806893,322266,1806893,0,322266,0
9.3,5/10/16,1:44:00 AM,Leni,REGION IV-B,4,0.7313,0.4697,371028,133229,371028,0,133229,0
9.3,5/10/16,1:44:00 AM,Leni,REGION V,5,0.8376,0.5443,1319705,418975,1319705,0,418975,0
9.3,5/10/16,1:44:00 AM,Leni,REGION VI,6,0.8657,0.6294,1139566,296989,1139566,0,296989,0
9.3,5/10/16,1:44:00 AM,Leni,REGION VII,7,0.9100,0.6051,1022692,331219,1022692,0,331219,0
9.3,5/10/16,1:44:00 AM,Leni,REGION VIII,8,0.8154,0.4658,563337,245236,563337,0,245236,0
9.3,5/10/16,1:44:00 AM,Leni,REGION IX,9,0.8320,0.5499,401088,133965,401088,0,133965,0
9.3,5/10/16,1:44:00 AM,Leni,REGION X,10,0.8788,0.6169,634821,193381,634821,0,193381,0
9.3,5/10/16,1:44:00 AM,Leni,REGION XI,11,0.8352,0.5686,193560,76055,193560,0,76055,0
9.3,5/10/16,1:44:00 AM,Leni,REGION XII,12,0.8796,0.5303,387629,144204,387629,0,144204,0
9.3,5/10/16,1:44:00 AM,Leni,REGION XIII,13,0.6707,0.4361,311520,116197,311520,0,116197,0
9.3,5/10/16,1:44:00 AM,Leni,OAV,15,0.0413,0.0000,3296,3296,3296,0,3296,0
9.3,5/10/16,1:44:00 AM,BBM,ARMM,14,0.4593,0.2028,172552,96980,0,-172552,0,-96980
9.3,5/10/16,1:44:00 AM,BBM,CAR,0.5,0.8053,0.6208,384404,77948,0,-384404,0,-77948
9.3,5/10/16,1:44:00 AM,BBM,NCR,3.5,0.9642,0.9050,2105578,132703,0,-2105578,0,-132703
9.3,5/10/16,1:44:00 AM,BBM,NIR,6.5,0.8854,0.6117,212006,52843,0,-212006,0,-52843
9.3,5/10/16,1:44:00 AM,BBM,REGION I,1,0.9111,0.7632,1629301,253047,0,-1629301,0,-253047
9.3,5/10/16,1:44:00 AM,BBM,REGION II,2,0.8779,0.7173,973014,157723,0,-973014,0,-157723
9.3,5/10/16,1:44:00 AM,BBM,REGION III,3,0.9589,0.8355,2050470,266853,0,-2050470,0,-266853
9.3,5/10/16,1:44:00 AM,BBM,REGION IV-A,4,0.9111,0.7476,1721908,260918,0,-1721908,0,-260918
9.3,5/10/16,1:44:00 AM,BBM,REGION IV-B,4,0.7313,0.4697,213124,68063,0,-213124,0,-68063
9.3,5/10/16,1:44:00 AM,BBM,REGION V,5,0.8376,0.5443,161498,54237,0,-161498,0,-54237
9.3,5/10/16,1:44:00 AM,BBM,REGION VI,6,0.8657,0.6294,247521,58349,0,-247521,0,-58349
9.3,5/10/16,1:44:00 AM,BBM,REGION VII,7,0.9100,0.6051,369084,94611,0,-369084,0,-94611
9.3,5/10/16,1:44:00 AM,BBM,REGION VIII,8,0.8154,0.4658,634242,227598,0,-634242,0,-227598
9.3,5/10/16,1:44:00 AM,BBM,REGION IX,9,0.8320,0.5499,275371,85222,0,-275371,0,-85222
9.3,5/10/16,1:44:00 AM,BBM,REGION X,10,0.8788,0.6169,400612,102341,0,-400612,0,-102341
9.3,5/10/16,1:44:00 AM,BBM,REGION XI,11,0.8352,0.5686,405121,131305,0,-405121,0,-131305
9.3,5/10/16,1:44:00 AM,BBM,REGION XII,12,0.8796,0.5303,464291,173202,0,-464291,0,-173202
9.3,5/10/16,1:44:00 AM,BBM,REGION XIII,13,0.6707,0.4361,167585,51883,0,-167585,0,-51883
9.3,5/10/16,1:44:00 AM,BBM,OAV,15,0.0413,0.0000,5437,5437,0,-5437,0,-5437
9.4,5/10/16,2:18:00 AM,Leni,ARMM,14,0.4839,0.2028,295903,182404,295903,0,182404,0
9.4,5/10/16,2:18:00 AM,Leni,CAR,0.5,0.8104,0.6208,103214,25041,103214,0,25041,0
9.4,5/10/16,2:18:00 AM,Leni,NCR,3.5,0.9693,0.9050,1326133,88366,1326133,0,88366,0
9.4,5/10/16,2:18:00 AM,Leni,NIR,6.5,0.8977,0.6117,904516,261553,904516,0,261553,0
9.4,5/10/16,2:18:00 AM,Leni,REGION I,1,0.9146,0.7632,281740,53904,281740,0,53904,0
9.4,5/10/16,2:18:00 AM,Leni,REGION II,2,0.8881,0.7173,166483,34348,166483,0,34348,0
9.4,5/10/16,2:18:00 AM,Leni,REGION III,3,0.9617,0.8355,1283992,150223,1283992,0,150223,0
9.4,5/10/16,2:18:00 AM,Leni,REGION IV-A,4,0.9192,0.7476,1823069,338442,1823069,0,338442,0
9.4,5/10/16,2:18:00 AM,Leni,REGION IV-B,4,0.7479,0.4697,380391,142592,380391,0,142592,0
9.4,5/10/16,2:18:00 AM,Leni,REGION V,5,0.8574,0.5443,1348173,447443,1348173,0,447443,0
9.4,5/10/16,2:18:00 AM,Leni,REGION VI,6,0.8702,0.6294,1145124,302547,1145124,0,302547,0
9.4,5/10/16,2:18:00 AM,Leni,REGION VII,7,0.9249,0.6051,1040947,349474,1040947,0,349474,0
9.4,5/10/16,2:18:00 AM,Leni,REGION VIII,8,0.8325,0.4658,576385,258284,576385,0,258284,0
9.4,5/10/16,2:18:00 AM,Leni,REGION IX,9,0.8581,0.5499,417379,150256,417379,0,150256,0
9.4,5/10/16,2:18:00 AM,Leni,REGION X,10,0.8885,0.6169,641876,200436,641876,0,200436,0
9.4,5/10/16,2:18:00 AM,Leni,REGION XI,11,0.8452,0.5686,201208,83703,201208,0,83703,0
9.4,5/10/16,2:18:00 AM,Leni,REGION XII,12,0.8903,0.5303,392615,149190,392615,0,149190,0
9.4,5/10/16,2:18:00 AM,Leni,REGION XIII,13,0.6894,0.4361,321375,126052,321375,0,126052,0
9.4,5/10/16,2:18:00 AM,Leni,OAV,15,0.0628,0.0000,7467,7467,7467,0,7467,0
9.4,5/10/16,2:18:00 AM,BBM,ARMM,14,0.4839,0.2028,179351,103779,0,-179351,0,-103779
9.4,5/10/16,2:18:00 AM,BBM,CAR,0.5,0.8104,0.6208,385446,78990,0,-385446,0,-78990
9.4,5/10/16,2:18:00 AM,BBM,NCR,3.5,0.9693,0.9050,2115890,143015,0,-2115890,0,-143015
9.4,5/10/16,2:18:00 AM,BBM,NIR,6.5,0.8977,0.6117,214210,55047,0,-214210,0,-55047
9.4,5/10/16,2:18:00 AM,BBM,REGION I,1,0.9146,0.7632,1634602,258348,0,-1634602,0,-258348
9.4,5/10/16,2:18:00 AM,BBM,REGION II,2,0.8881,0.7173,983873,168582,0,-983873,0,-168582
9.4,5/10/16,2:18:00 AM,BBM,REGION III,3,0.9617,0.8355,2057042,273425,0,-2057042,0,-273425
9.4,5/10/16,2:18:00 AM,BBM,REGION IV-A,4,0.9192,0.7476,1736521,275531,0,-1736521,0,-275531
9.4,5/10/16,2:18:00 AM,BBM,REGION IV-B,4,0.7479,0.4697,217029,71968,0,-217029,0,-71968
9.4,5/10/16,2:18:00 AM,BBM,REGION V,5,0.8574,0.5443,165776,58515,0,-165776,0,-58515
9.4,5/10/16,2:18:00 AM,BBM,REGION VI,6,0.8702,0.6294,248785,59613,0,-248785,0,-59613
9.4,5/10/16,2:18:00 AM,BBM,REGION VII,7,0.9249,0.6051,374857,100384,0,-374857,0,-100384
9.4,5/10/16,2:18:00 AM,BBM,REGION VIII,8,0.8325,0.4658,645895,239251,0,-645895,0,-239251
9.4,5/10/16,2:18:00 AM,BBM,REGION IX,9,0.8581,0.5499,281847,91698,0,-281847,0,-91698
9.4,5/10/16,2:18:00 AM,BBM,REGION X,10,0.8885,0.6169,405228,106957,0,-405228,0,-106957
9.4,5/10/16,2:18:00 AM,BBM,REGION XI,11,0.8452,0.5686,416148,142332,0,-416148,0,-142332
9.4,5/10/16,2:18:00 AM,BBM,REGION XII,12,0.8903,0.5303,469331,178242,0,-469331,0,-178242
9.4,5/10/16,2:18:00 AM,BBM,REGION XIII,13,0.6894,0.4361,171810,56108,0,-171810,0,-56108
9.4,5/10/16,2:18:00 AM,BBM,OAV,15,0.0628,0.0000,14115,14115,0,-14115,0,-14115
9.5,5/10/16,2:40:00 AM,Leni,ARMM,14,0.4927,0.2028,299593,186094,299593,0,186094,0
9.5,5/10/16,2:40:00 AM,Leni,CAR,0.5,0.8114,0.6208,103322,25149,103322,0,25149,0
9.5,5/10/16,2:40:00 AM,Leni,NCR,3.5,0.9720,0.9050,1329531,91764,1329531,0,91764,0
9.5,5/10/16,2:40:00 AM,Leni,NIR,6.5,0.9042,0.6117,908985,266022,908985,0,266022,0
9.5,5/10/16,2:40:00 AM,Leni,REGION I,1,0.9165,0.7632,282875,55039,282875,0,55039,0
9.5,5/10/16,2:40:00 AM,Leni,REGION II,2,0.8884,0.7173,166492,34357,166492,0,34357,0
9.5,5/10/16,2:40:00 AM,Leni,REGION III,3,0.9621,0.8355,1284484,150715,1284484,0,150715,0
9.5,5/10/16,2:40:00 AM,Leni,REGION IV-A,4,0.9243,0.7476,1833157,348530,1833157,0,348530,0
9.5,5/10/16,2:40:00 AM,Leni,REGION IV-B,4,0.7578,0.4697,386218,148419,386218,0,148419,0
9.5,5/10/16,2:40:00 AM,Leni,REGION V,5,0.8646,0.5443,1359019,458289,1359019,0,458289,0
9.5,5/10/16,2:40:00 AM,Leni,REGION VI,6,0.8708,0.6294,1146046,303469,1146046,0,303469,0
9.5,5/10/16,2:40:00 AM,Leni,REGION VII,7,0.9316,0.6051,1048625,357152,1048625,0,357152,0
9.5,5/10/16,2:40:00 AM,Leni,REGION VIII,8,0.8379,0.4658,580148,262047,580148,0,262047,0
9.5,5/10/16,2:40:00 AM,Leni,REGION IX,9,0.8622,0.5499,419299,152176,419299,0,152176,0
9.5,5/10/16,2:40:00 AM,Leni,REGION X,10,0.8915,0.6169,644255,202815,644255,0,202815,0
9.5,5/10/16,2:40:00 AM,Leni,REGION XI,11,0.8620,0.5686,203885,86380,203885,0,86380,0
9.5,5/10/16,2:40:00 AM,Leni,REGION XII,12,0.8924,0.5303,393417,149992,393417,0,149992,0
9.5,5/10/16,2:40:00 AM,Leni,REGION XIII,13,0.6954,0.4361,324463,129140,324463,0,129140,0
9.5,5/10/16,2:40:00 AM,Leni,OAV,15,0.0764,0.0000,9582,9582,9582,0,9582,0
9.5,5/10/16,2:40:00 AM,BBM,ARMM,14,0.4927,0.2028,183383,107811,0,-183383,0,-107811
9.5,5/10/16,2:40:00 AM,BBM,CAR,0.5,0.8114,0.6208,385720,79264,0,-385720,0,-79264
9.5,5/10/16,2:40:00 AM,BBM,NCR,3.5,0.9720,0.9050,2122152,149277,0,-2122152,0,-149277
9.5,5/10/16,2:40:00 AM,BBM,NIR,6.5,0.9042,0.6117,215242,56079,0,-215242,0,-56079
9.5,5/10/16,2:40:00 AM,BBM,REGION I,1,0.9165,0.7632,1637035,260781,0,-1637035,0,-260781
9.5,5/10/16,2:40:00 AM,BBM,REGION II,2,0.8884,0.7173,984139,168848,0,-984139,0,-168848
9.5,5/10/16,2:40:00 AM,BBM,REGION III,3,0.9621,0.8355,2057939,274322,0,-2057939,0,-274322
9.5,5/10/16,2:40:00 AM,BBM,REGION IV-A,4,0.9243,0.7476,1744237,283247,0,-1744237,0,-283247
9.5,5/10/16,2:40:00 AM,BBM,REGION IV-B,4,0.7578,0.4697,219051,73990,0,-219051,0,-73990
9.5,5/10/16,2:40:00 AM,BBM,REGION V,5,0.8646,0.5443,167440,60179,0,-167440,0,-60179
9.5,5/10/16,2:40:00 AM,BBM,REGION VI,6,0.8708,0.6294,248909,59737,0,-248909,0,-59737
9.5,5/10/16,2:40:00 AM,BBM,REGION VII,7,0.9316,0.6051,376741,102268,0,-376741,0,-102268
9.5,5/10/16,2:40:00 AM,BBM,REGION VIII,8,0.8379,0.4658,649578,242934,0,-649578,0,-242934
9.5,5/10/16,2:40:00 AM,BBM,REGION IX,9,0.8622,0.5499,283167,93018,0,-283167,0,-93018
9.5,5/10/16,2:40:00 AM,BBM,REGION X,10,0.8915,0.6169,406775,108504,0,-406775,0,-108504
9.5,5/10/16,2:40:00 AM,BBM,REGION XI,11,0.8620,0.5686,419518,145702,0,-419518,0,-145702
9.5,5/10/16,2:40:00 AM,BBM,REGION XII,12,0.8924,0.5303,470369,179280,0,-470369,0,-179280
9.5,5/10/16,2:40:00 AM,BBM,REGION XIII,13,0.6954,0.4361,173007,57305,0,-173007,0,-57305
9.5,5/10/16,2:40:00 AM,BBM,OAV,15,0.0764,0.0000,17920,17920,0,-17920,0,-17920
9.6,5/10/16,2:59:00 AM,Leni,ARMM,14,0.5001,0.2028,302681,189182,302681,0,189182,0
9.6,5/10/16,2:59:00 AM,Leni,CAR,0.5,0.8114,0.6208,103322,25149,103322,0,25149,0
9.6,5/10/16,2:59:00 AM,Leni,NCR,3.5,0.9737,0.9050,1331928,94161,1331928,0,94161,0
9.6,5/10/16,2:59:00 AM,Leni,NIR,6.5,0.9089,0.6117,913090,270127,913090,0,270127,0
9.6,5/10/16,2:59:00 AM,Leni,REGION I,1,0.9167,0.7632,282941,55105,282941,0,55105,0
9.6,5/10/16,2:59:00 AM,Leni,REGION II,2,0.8887,0.7173,166585,34450,166585,0,34450,0
9.6,5/10/16,2:59:00 AM,Leni,REGION III,3,0.9630,0.8355,1285744,151975,1285744,0,151975,0
9.6,5/10/16,2:59:00 AM,Leni,REGION IV-A,4,0.9268,0.7476,1838203,353576,1838203,0,353576,0
9.6,5/10/16,2:59:00 AM,Leni,REGION IV-B,4,0.7613,0.4697,388188,150389,388188,0,150389,0
9.6,5/10/16,2:59:00 AM,Leni,REGION V,5,0.8716,0.5443,1369402,468672,1369402,0,468672,0
9.6,5/10/16,2:59:00 AM,Leni,REGION VI,6,0.8714,0.6294,1146777,304200,1146777,0,304200,0
9.6,5/10/16,2:59:00 AM,Leni,REGION VII,7,0.9388,0.6051,1056756,365283,1056756,0,365283,0
9.6,5/10/16,2:59:00 AM,Leni,REGION VIII,8,0.8434,0.4658,583361,265260,583361,0,265260,0
9.6,5/10/16,2:59:00 AM,Leni,REGION IX,9,0.8692,0.5499,423416,156293,423416,0,156293,0
9.6,5/10/16,2:59:00 AM,Leni,REGION X,10,0.8945,0.6169,645964,204524,645964,0,204524,0
9.6,5/10/16,2:59:00 AM,Leni,REGION XI,11,0.8693,0.5686,207309,89804,207309,0,89804,0
9.6,5/10/16,2:59:00 AM,Leni,REGION XII,12,0.8950,0.5303,394279,150854,394279,0,150854,0
9.6,5/10/16,2:59:00 AM,Leni,REGION XIII,13,0.7010,0.4361,327094,131771,327094,0,131771,0
9.6,5/10/16,2:59:00 AM,Leni,OAV,15,0.0872,0.0000,10912,10912,10912,0,10912,0
9.6,5/10/16,2:59:00 AM,BBM,ARMM,14,0.5001,0.2028,187425,111853,0,-187425,0,-111853
9.6,5/10/16,2:59:00 AM,BBM,CAR,0.5,0.8114,0.6208,385720,79264,0,-385720,0,-79264
9.6,5/10/16,2:59:00 AM,BBM,NCR,3.5,0.9737,0.9050,2126458,153583,0,-2126458,0,-153583
9.6,5/10/16,2:59:00 AM,BBM,NIR,6.5,0.9089,0.6117,215721,56558,0,-215721,0,-56558
9.6,5/10/16,2:59:00 AM,BBM,REGION I,1,0.9167,0.7632,1637431,261177,0,-1637431,0,-261177
9.6,5/10/16,2:59:00 AM,BBM,REGION II,2,0.8887,0.7173,984340,169049,0,-984340,0,-169049
9.6,5/10/16,2:59:00 AM,BBM,REGION III,3,0.9630,0.8355,2059286,275669,0,-2059286,0,-275669
9.6,5/10/16,2:59:00 AM,BBM,REGION IV-A,4,0.9268,0.7476,1748488,287498,0,-1748488,0,-287498
9.6,5/10/16,2:59:00 AM,BBM,REGION IV-B,4,0.7613,0.4697,220002,74941,0,-220002,0,-74941
9.6,5/10/16,2:59:00 AM,BBM,REGION V,5,0.8716,0.5443,168675,61414,0,-168675,0,-61414
9.6,5/10/16,2:59:00 AM,BBM,REGION VI,6,0.8714,0.6294,249032,59860,0,-249032,0,-59860
9.6,5/10/16,2:59:00 AM,BBM,REGION VII,7,0.9388,0.6051,378479,104006,0,-378479,0,-104006
9.6,5/10/16,2:59:00 AM,BBM,REGION VIII,8,0.8434,0.4658,654316,247672,0,-654316,0,-247672
9.6,5/10/16,2:59:00 AM,BBM,REGION IX,9,0.8692,0.5499,284917,94768,0,-284917,0,-94768
9.6,5/10/16,2:59:00 AM,BBM,REGION X,10,0.8945,0.6169,408024,109753,0,-408024,0,-109753
9.6,5/10/16,2:59:00 AM,BBM,REGION XI,11,0.8693,0.5686,423255,149439,0,-423255,0,-149439
9.6,5/10/16,2:59:00 AM,BBM,REGION XII,12,0.8950,0.5303,472565,181476,0,-472565,0,-181476
9.6,5/10/16,2:59:00 AM,BBM,REGION XIII,13,0.7010,0.4361,174290,58588,0,-174290,0,-58588
9.6,5/10/16,2:59:00 AM,BBM,OAV,15,0.0872,0.0000,20536,20536,0,-20536,0,-20536
9.7,5/10/16,3:21:00 AM,Leni,ARMM,14,0.5049,0.2028,304255,190756,304255,0,190756,0
9.7,5/10/16,3:21:00 AM,Leni,CAR,0.5,0.8154,0.6208,103585,25412,103585,0,25412,0
9.7,5/10/16,3:21:00 AM,Leni,NCR,3.5,0.9741,0.9050,1332498,94731,1332498,0,94731,0
9.7,5/10/16,3:21:00 AM,Leni,NIR,6.5,0.9130,0.6117,916272,273309,916272,0,273309,0
9.7,5/10/16,3:21:00 AM,Leni,REGION I,1,0.9172,0.7632,283179,55343,283179,0,55343,0
9.7,5/10/16,3:21:00 AM,Leni,REGION II,2,0.8887,0.7173,166585,34450,166585,0,34450,0
9.7,5/10/16,3:21:00 AM,Leni,REGION III,3,0.9633,0.8355,1286214,152445,1286214,0,152445,0
9.7,5/10/16,3:21:00 AM,Leni,REGION IV-A,4,0.9286,0.7476,1842331,357704,1842331,0,357704,0
9.7,5/10/16,3:21:00 AM,Leni,REGION IV-B,4,0.7691,0.4697,391522,153723,391522,0,153723,0
9.7,5/10/16,3:21:00 AM,Leni,REGION V,5,0.8766,0.5443,1377153,476423,1377153,0,476423,0
9.7,5/10/16,3:21:00 AM,Leni,REGION VI,6,0.8716,0.6294,1147074,304497,1147074,0,304497,0
9.7,5/10/16,3:21:00 AM,Leni,REGION VII,7,0.9410,0.6051,1060171,368698,1060171,0,368698,0
9.7,5/10/16,3:21:00 AM,Leni,REGION VIII,8,0.8464,0.4658,585500,267399,585500,0,267399,0
9.7,5/10/16,3:21:00 AM,Leni,REGION IX,9,0.8742,0.5499,426668,159545,426668,0,159545,0
9.7,5/10/16,3:21:00 AM,Leni,REGION X,10,0.8973,0.6169,647927,206487,647927,0,206487,0
9.7,5/10/16,3:21:00 AM,Leni,REGION XI,11,0.8751,0.5686,209633,92128,209633,0,92128,0
9.7,5/10/16,3:21:00 AM,Leni,REGION XII,12,0.8962,0.5303,394888,151463,394888,0,151463,0
9.7,5/10/16,3:21:00 AM,Leni,REGION XIII,13,0.7085,0.4361,330875,135552,330875,0,135552,0
9.7,5/10/16,3:21:00 AM,Leni,OAV,15,0.0951,0.0000,11654,11654,11654,0,11654,0
9.7,5/10/16,3:21:00 AM,BBM,ARMM,14,0.5049,0.2028,188823,113251,0,-188823,0,-113251
9.7,5/10/16,3:21:00 AM,BBM,CAR,0.5,0.8154,0.6208,386646,80190,0,-386646,0,-80190
9.7,5/10/16,3:21:00 AM,BBM,NCR,3.5,0.9741,0.9050,2127438,154563,0,-2127438,0,-154563
9.7,5/10/16,3:21:00 AM,BBM,NIR,6.5,0.9130,0.6117,216526,57363,0,-216526,0,-57363
9.7,5/10/16,3:21:00 AM,BBM,REGION I,1,0.9172,0.7632,1638433,262179,0,-1638433,0,-262179
9.7,5/10/16,3:21:00 AM,BBM,REGION II,2,0.8887,0.7173,984340,169049,0,-984340,0,-169049
9.7,5/10/16,3:21:00 AM,BBM,REGION III,3,0.9633,0.8355,2059944,276327,0,-2059944,0,-276327
9.7,5/10/16,3:21:00 AM,BBM,REGION IV-A,4,0.9286,0.7476,1751620,290630,0,-1751620,0,-290630
9.7,5/10/16,3:21:00 AM,BBM,REGION IV-B,4,0.7691,0.4697,221853,76792,0,-221853,0,-76792
9.7,5/10/16,3:21:00 AM,BBM,REGION V,5,0.8766,0.5443,169850,62589,0,-169850,0,-62589
9.7,5/10/16,3:21:00 AM,BBM,REGION VI,6,0.8716,0.6294,249103,59931,0,-249103,0,-59931
9.7,5/10/16,3:21:00 AM,BBM,REGION VII,7,0.9410,0.6051,379236,104763,0,-379236,0,-104763
9.7,5/10/16,3:21:00 AM,BBM,REGION VIII,8,0.8464,0.4658,656212,249568,0,-656212,0,-249568
9.7,5/10/16,3:21:00 AM,BBM,REGION IX,9,0.8742,0.5499,286341,96192,0,-286341,0,-96192
9.7,5/10/16,3:21:00 AM,BBM,REGION X,10,0.8973,0.6169,409274,111003,0,-409274,0,-111003
9.7,5/10/16,3:21:00 AM,BBM,REGION XI,11,0.8751,0.5686,426603,152787,0,-426603,0,-152787
9.7,5/10/16,3:21:00 AM,BBM,REGION XII,12,0.8962,0.5303,473439,182350,0,-473439,0,-182350
9.7,5/10/16,3:21:00 AM,BBM,REGION XIII,13,0.7085,0.4361,175688,59986,0,-175688,0,-59986
9.7,5/10/16,3:21:00 AM,BBM,OAV,15,0.0951,0.0000,22154,22154,0,-22154,0,-22154
9.8,5/10/16,3:41:00 AM,Leni,ARMM,14,0.5124,0.2028,308184,194685,308184,0,194685,0
9.8,5/10/16,3:41:00 AM,Leni,CAR,0.5,0.8154,0.6208,103585,25412,103585,0,25412,0
9.8,5/10/16,3:41:00 AM,Leni,NCR,3.5,0.9758,0.9050,1334600,96833,1334600,0,96833,0
9.8,5/10/16,3:41:00 AM,Leni,NIR,6.5,0.9154,0.6117,918351,275388,918351,0,275388,0
9.8,5/10/16,3:41:00 AM,Leni,REGION I,1,0.9198,0.7632,283691,55855,283691,0,55855,0
9.8,5/10/16,3:41:00 AM,Leni,REGION II,2,0.8887,0.7173,166585,34450,166585,0,34450,0
9.8,5/10/16,3:41:00 AM,Leni,REGION III,3,0.9647,0.8355,1288199,154430,1288199,0,154430,0
9.8,5/10/16,3:41:00 AM,Leni,REGION IV-A,4,0.9323,0.7476,1850119,365492,1850119,0,365492,0
9.8,5/10/16,3:41:00 AM,Leni,REGION IV-B,4,0.7751,0.4697,394908,157109,394908,0,157109,0
9.8,5/10/16,3:41:00 AM,Leni,REGION V,5,0.8781,0.5443,1379769,479039,1379769,0,479039,0
9.8,5/10/16,3:41:00 AM,Leni,REGION VI,6,0.8720,0.6294,1147415,304838,1147415,0,304838,0
9.8,5/10/16,3:41:00 AM,Leni,REGION VII,7,0.9440,0.6051,1063821,372348,1063821,0,372348,0
9.8,5/10/16,3:41:00 AM,Leni,REGION VIII,8,0.8493,0.4658,588119,270018,588119,0,270018,0
9.8,5/10/16,3:41:00 AM,Leni,REGION IX,9,0.8783,0.5499,429659,162536,429659,0,162536,0
9.8,5/10/16,3:41:00 AM,Leni,REGION X,10,0.9009,0.6169,650602,209162,650602,0,209162,0
9.8,5/10/16,3:41:00 AM,Leni,REGION XI,11,0.8785,0.5686,211518,94013,211518,0,94013,0
9.8,5/10/16,3:41:00 AM,Leni,REGION XII,12,0.8979,0.5303,395685,152260,395685,0,152260,0
9.8,5/10/16,3:41:00 AM,Leni,REGION XIII,13,0.7134,0.4361,333444,138121,333444,0,138121,0
9.8,5/10/16,3:41:00 AM,Leni,OAV,15,0.1041,0.0000,12468,12468,12468,0,12468,0
9.8,5/10/16,3:41:00 AM,BBM,ARMM,14,0.5124,0.2028,191495,115923,0,-191495,0,-115923
9.8,5/10/16,3:41:00 AM,BBM,CAR,0.5,0.8154,0.6208,386646,80190,0,-386646,0,-80190
9.8,5/10/16,3:41:00 AM,BBM,NCR,3.5,0.9758,0.9050,2132451,159576,0,-2132451,0,-159576
9.8,5/10/16,3:41:00 AM,BBM,NIR,6.5,0.9154,0.6117,216760,57597,0,-216760,0,-57597
9.8,5/10/16,3:41:00 AM,BBM,REGION I,1,0.9198,0.7632,1644169,267915,0,-1644169,0,-267915
9.8,5/10/16,3:41:00 AM,BBM,REGION II,2,0.8887,0.7173,984340,169049,0,-984340,0,-169049
9.8,5/10/16,3:41:00 AM,BBM,REGION III,3,0.9647,0.8355,2062624,279007,0,-2062624,0,-279007
9.8,5/10/16,3:41:00 AM,BBM,REGION IV-A,4,0.9323,0.7476,1758464,297474,0,-1758464,0,-297474
9.8,5/10/16,3:41:00 AM,BBM,REGION IV-B,4,0.7751,0.4697,223503,78442,0,-223503,0,-78442
9.8,5/10/16,3:41:00 AM,BBM,REGION V,5,0.8781,0.5443,170081,62820,0,-170081,0,-62820
9.8,5/10/16,3:41:00 AM,BBM,REGION VI,6,0.8720,0.6294,249211,60039,0,-249211,0,-60039
9.8,5/10/16,3:41:00 AM,BBM,REGION VII,7,0.9440,0.6051,380127,105654,0,-380127,0,-105654
9.8,5/10/16,3:41:00 AM,BBM,REGION VIII,8,0.8493,0.4658,658000,251356,0,-658000,0,-251356
9.8,5/10/16,3:41:00 AM,BBM,REGION IX,9,0.8783,0.5499,287841,97692,0,-287841,0,-97692
9.8,5/10/16,3:41:00 AM,BBM,REGION X,10,0.9009,0.6169,411168,112897,0,-411168,0,-112897
9.8,5/10/16,3:41:00 AM,BBM,REGION XI,11,0.8785,0.5686,428181,154365,0,-428181,0,-154365
9.8,5/10/16,3:41:00 AM,BBM,REGION XII,12,0.8979,0.5303,474379,183290,0,-474379,0,-183290
9.8,5/10/16,3:41:00 AM,BBM,REGION XIII,13,0.7134,0.4361,177025,61323,0,-177025,0,-61323
9.8,5/10/16,3:41:00 AM,BBM,OAV,15,0.1041,0.0000,23682,23682,0,-23682,0,-23682
9.9,5/10/16,4:00:00 AM,Leni,ARMM,14,0.5223,0.2028,314781,201282,314781,0,201282,0
9.9,5/10/16,4:00:00 AM,Leni,CAR,0.5,0.8180,0.6208,103696,25523,103696,0,25523,0
9.9,5/10/16,4:00:00 AM,Leni,NCR,3.5,0.9772,0.9050,1336411,98644,1336411,0,98644,0
9.9,5/10/16,4:00:00 AM,Leni,NIR,6.5,0.9195,0.6117,922229,279266,922229,0,279266,0
9.9,5/10/16,4:00:00 AM,Leni,REGION I,1,0.9224,0.7632,284719,56883,284719,0,56883,0
9.9,5/10/16,4:00:00 AM,Leni,REGION II,2,0.8890,0.7173,166698,34563,166698,0,34563,0
9.9,5/10/16,4:00:00 AM,Leni,REGION III,3,0.9651,0.8355,1288637,154868,1288637,0,154868,0
9.9,5/10/16,4:00:00 AM,Leni,REGION IV-A,4,0.9347,0.7476,1854905,370278,1854905,0,370278,0
9.9,5/10/16,4:00:00 AM,Leni,REGION IV-B,4,0.7797,0.4697,396728,158929,396728,0,158929,0
9.9,5/10/16,4:00:00 AM,Leni,REGION V,5,0.8794,0.5443,1381940,481210,1381940,0,481210,0
9.9,5/10/16,4:00:00 AM,Leni,REGION VI,6,0.8726,0.6294,1147820,305243,1147820,0,305243,0
9.9,5/10/16,4:00:00 AM,Leni,REGION VII,7,0.9452,0.6051,1065272,373799,1065272,0,373799,0
9.9,5/10/16,4:00:00 AM,Leni,REGION VIII,8,0.8514,0.4658,590206,272105,590206,0,272105,0
9.9,5/10/16,4:00:00 AM,Leni,REGION IX,9,0.8827,0.5499,432346,165223,432346,0,165223,0
9.9,5/10/16,4:00:00 AM,Leni,REGION X,10,0.9028,0.6169,651789,210349,651789,0,210349,0
9.9,5/10/16,4:00:00 AM,Leni,REGION XI,11,0.8829,0.5686,212824,95319,212824,0,95319,0
